customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AverageMonthlySpend
4184-TJFAN,0,1,1,1,3,1,1,0.7823177771592784,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,-0.3
8329-GWVPJ,0,0,1,1,50,1,1,0.1657910900976468,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01
1352-VHKAJ,1,0,1,1,27,1,0,0.2272775791037932,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,-0.01
4145-UQXUQ,0,1,0,0,8,1,1,0.9086143491719036,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.09
2632-TACXW,0,0,1,0,62,1,0,-1.366385744055519,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.01
8146-QQKZH,0,0,1,0,71,1,0,0.5679459641378485,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.02
1767-CJKBA,1,0,0,0,66,1,0,-1.318193631050701,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.0
6445-TNRXS,1,0,1,1,68,1,1,1.659746593246992,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.04
4581-LNWUM,0,0,0,0,13,0,0,-0.518869273970796,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.06
4869-EPIUS,1,0,1,0,56,1,1,0.5363718211346925,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.02
9948-YPTDG,1,0,1,0,38,1,1,0.4881797081298748,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.01
1236-WFCDV,1,1,0,0,14,1,0,0.8537750481664219,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,-0.03
1915-OAKWD,0,0,0,1,16,1,1,-1.510962083069971,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.05
7296-PIXQY,0,0,1,1,14,1,0,0.180747263099142,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.04
4883-QICIH,1,0,1,1,32,1,1,0.1657910900976468,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
3354-OADJP,0,0,0,0,8,1,0,-0.3493659799538514,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.1
3524-WQDSG,0,0,1,1,43,1,1,1.147913117195825,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.02
0810-DHDBD,0,0,0,0,52,1,0,0.3070438351117673,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0.01
4026-SKKHW,1,0,0,0,3,1,1,-0.4823097399671412,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.31
2829-HYVZP,1,0,0,0,29,1,1,-1.49434411306831,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.03
8329-IBCTI,0,0,0,0,1,1,0,-1.499329504068809,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
1271-SJBGZ,1,1,0,0,12,0,1,-0.7016669439890695,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.06
3845-JHAMY,0,0,1,1,16,0,1,-0.9725398550161476,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.05
7013-PSXHK,0,0,0,0,40,1,1,0.531386430134194,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0.01
5669-SRAIP,0,0,0,0,5,0,0,-0.8395960950028577,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.18
5981-ITEMU,1,0,1,0,40,1,1,1.074794049188516,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.02
3486-NPGST,0,0,0,0,36,1,0,-1.502653098069141,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.02
6941-PMGEP,0,0,0,0,5,1,1,0.5064594751317021,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.17
1624-WOIWJ,0,0,0,0,10,1,1,0.6626683931473177,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.06
2074-GKOWZ,1,0,1,1,2,1,1,0.8238627021634315,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.46
0376-YMCJC,1,0,0,0,23,1,1,0.85876043916692,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,-0.01
6100-FJZDG,1,0,1,1,26,1,1,-1.48603512806748,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.03
4829-ZLJTK,0,1,1,0,72,1,1,1.58330393123935,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0.04
1730-VFMWO,0,0,1,0,34,1,0,-0.4839715369673073,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.01
7143-BQIBA,1,0,0,0,10,1,0,-0.0834784599272716,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,-0.07
3800-LYTRK,0,0,0,0,14,1,0,-0.3011738669490337,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,-0.05
0634-SZPQA,0,0,0,0,23,1,1,0.8404806721650927,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.0
9646-NMHXE,1,0,1,0,47,1,0,-1.499329504068809,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
7030-NJVDP,1,0,1,0,24,1,1,0.8138919201624348,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,-0.0
5536-RTPWK,1,0,1,0,49,1,1,1.139604132194995,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.02
8883-GRDWQ,1,1,0,0,20,1,0,-0.357674964954682,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,-0.03
6166-ILMNY,0,0,0,0,2,1,0,0.1657910900976468,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.47
3097-NNSPB,0,0,0,0,2,1,1,-0.5221928679711283,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.48
7771-ZONAT,1,0,0,0,22,0,0,-0.2662761299455452,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,-0.02
0655-RBDUG,1,0,0,0,7,1,1,1.106368192191672,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,-0.1
2111-DWYHN,1,0,0,0,1,1,0,-1.451137391063991,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
4194-WHFCB,0,0,1,1,59,1,1,1.059837876187021,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.02
4121-AGSIN,0,0,1,1,58,1,1,-1.338135195052695,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.01
4361-BKAXE,0,0,0,0,41,1,1,1.653099405246327,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.02
9845-PEEKO,0,1,0,0,59,1,1,0.4798707231290442,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.02
0455-XFASS,0,0,1,1,3,1,1,0.1591439020969822,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.31
0301-KOBTQ,1,0,0,0,32,1,1,-1.48603512806748,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.02
1751-NCDLI,1,1,1,0,46,1,1,1.13295694419433,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.02
4367-NUYAO,1,0,1,1,0,1,0,-1.296590270048542,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.3
9878-TNQGW,1,0,0,0,2,1,1,0.5380336181348585,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.47
9170-ARBTB,0,0,1,1,52,1,0,-1.500991301068975,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.01
4441-NIHPT,0,1,0,0,13,1,1,0.3170146171127639,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.05
8999-BOHSE,0,1,0,0,11,1,0,0.82884809316393,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.05
7241-AJHFS,1,0,0,0,32,1,0,0.7607144161571191,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.01
7029-RPUAV,1,1,1,0,17,1,1,1.186134448199647,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,-0.02
4546-FOKWR,0,0,0,0,16,1,1,0.3319707901142591,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.03
9036-CSKBW,0,0,0,0,51,1,0,1.418786028222904,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.03
5832-TRLPB,1,0,0,0,29,1,1,0.3519123541162524,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,-0.0
8590-YFFQO,1,0,1,0,70,1,0,0.006258578081699,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0.01
8659-IOOPU,0,0,1,1,71,1,0,1.186134448199647,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,0.03
1338-CECEE,1,0,1,1,41,1,0,0.1242461650934937,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0.01
7439-DKZTW,1,0,0,0,1,1,1,0.5247392421335293,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.97
4646-QZXTF,0,0,1,0,7,1,0,0.5480044001358552,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,-0.11
4607-CHPCA,1,0,1,1,25,1,1,0.8521132511662559,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,-0.0
9742-XOKTS,1,0,1,1,67,1,0,0.8238627021634315,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0.02
6921-OZMFH,1,0,1,1,5,1,1,-0.3011738669490337,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.18
9578-FOMUK,1,0,0,1,15,1,1,-1.328164413051698,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.06
4712-UYOOI,0,0,1,1,20,1,0,-1.487696925067646,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.04
8824-RWFXJ,1,0,1,1,3,1,1,-0.2862176939475388,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.31
7722-CVFXN,1,0,1,1,54,1,1,1.344005163215428,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,0.03
8717-VCTXJ,1,0,0,0,42,1,1,-1.502653098069141,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.02
7363-QTBIW,0,0,1,0,9,1,1,0.4981504901308714,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.07
4159-NAAIX,0,0,0,0,63,1,0,1.086426628189679,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,0.03
0971-QIFJK,0,0,1,0,69,1,0,-1.346444180053525,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.0
9397-TZSHA,0,0,0,0,69,1,0,-1.334811601052362,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.0
3391-JSQEW,1,0,1,0,40,1,1,-0.4856333339674735,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.0
0343-QLUZP,1,0,0,0,60,0,0,-0.8362725010025254,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0
9763-PDTKK,0,0,0,0,4,1,1,0.9850570111795456,1,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,-0.21
2176-LVPNX,0,1,0,0,71,1,0,0.8338334841644282,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.02
7627-JKIAZ,0,0,1,0,37,1,1,0.4715617381282136,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.01
3312-UUMZW,1,0,1,0,32,1,1,1.13295694419433,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.01
1271-UODNO,1,0,0,0,39,1,1,-0.3626603559551803,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,-0.0
8461-EFQYM,0,0,0,0,38,1,1,-1.346444180053525,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.02
6900-RBKER,1,0,0,0,52,1,1,0.8205391081630994,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,0.02
6891-JPYFF,0,0,1,1,48,1,1,1.345666960215594,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.02
1459-QNFQT,1,0,1,1,70,0,0,-0.1748772949364084,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.01
1047-NNCBF,1,0,0,0,20,1,0,0.1923798421003047,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.02
